0.396,1.6,0.5072,0.18048,0.05009,-0.0368,0.53353,-0.05568,0.0591616,0.689818,0.341997322,0.646296154,0.529165028,0.657445271,0.186096
0.594,1.6,0.5072,0.18048,0.05009,-0.0368,0.53353,-0.05568,0.0591616,0.689818,0.341997322,0.646296154,0.529165028,0.657445271,0.646217
0.792,1.6,0.5072,0.18048,0.05009,-0.0368,0.53353,-0.05568,0.0591616,0.689818,0.341997322,0.646296154,0.529165028,0.657445271,1.18439
0.99,1.6,0.5072,0.18048,0.05009,-0.0368,0.53353,-0.05568,0.0591616,0.689818,0.341997322,0.646296154,0.529165028,0.657445271,1.9906
1.19,1.6,0.5072,0.18048,0.05009,-0.0368,0.53353,-0.05568,0.0591616,0.689818,0.341997322,0.646296154,0.529165028,0.657445271,3.10414
1.391,1.6,0.5072,0.18048,0.05009,-0.0368,0.53353,-0.05568,0.0591616,0.689818,0.341997322,0.646296154,0.529165028,0.657445271,5.50506
1.59,1.6,0.5072,0.18048,0.05009,-0.0368,0.53353,-0.05568,0.0591616,0.689818,0.341997322,0.646296154,0.529165028,0.657445271,15.1146
1.78,1.6,0.5072,0.18048,0.05009,-0.0368,0.53353,-0.05568,0.0591616,0.689818,0.341997322,0.646296154,0.529165028,0.657445271,32.317
1.981,1.6,0.5072,0.18048,0.05009,-0.0368,0.53353,-0.05568,0.0591616,0.689818,0.341997322,0.646296154,0.529165028,0.657445271,55.9518
2.18,1.6,0.5072,0.18048,0.05009,-0.0368,0.53353,-0.05568,0.0591616,0.689818,0.341997322,0.646296154,0.529165028,0.657445271,73.4656
2.381,1.6,0.5072,0.18048,0.05009,-0.0368,0.53353,-0.05568,0.0591616,0.689818,0.341997322,0.646296154,0.529165028,0.657445271,84.2358
2.58,1.6,0.5072,0.18048,0.05009,-0.0368,0.53353,-0.05568,0.0591616,0.689818,0.341997322,0.646296154,0.529165028,0.657445271,90.4754
2.769,1.6,0.5072,0.18048,0.05009,-0.0368,0.53353,-0.05568,0.0591616,0.689818,0.341997322,0.646296154,0.529165028,0.657445271,92.9713
